FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,TIME_PERIOD,Osservazione,OBS_STATUS,"'Stato dell""'osservazione'",NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE,Indicatore (NOTE_DATA_TYPE),NOTE_TIME_PERIOD,Tempo (NOTE_TIME_PERIOD),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione,Regione
085004,Caltanissetta,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,2.9,,,,,,,,,,,,,,,,,
086009,Enna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
086009,Enna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
086009,Enna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
086009,Enna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
086009,Enna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.1,,,,,,,,,,,,,,,,,
086009,Enna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.8,,,,,,,,,,,,,,,,,
086009,Enna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.1,,,,,,,,,,,,,,,,,
086009,Enna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.6,,,,,,,,,,,,,,,,,
086009,Enna,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,3.7,,,,,,,,,,,,,,,,,
087015,Catania,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,,,,,,,,,,,,,,,
087015,Catania,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.2,,,,,,,,,,,,,,,,,
087015,Catania,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
087015,Catania,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.3,,,,,,,,,,,,,,,,,
087015,Catania,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.4,,,,,,,,,,,,,,,,,
087015,Catania,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1,,,,,,,,,,,,,,,,,
087015,Catania,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.2,,,,,,,,,,,,,,,,,
087015,Catania,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,3.2,,,,,,,,,,,,,,,,,
087015,Catania,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,4.3,,,,,,,,,,,,,,,,,
088009,Ragusa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
088009,Ragusa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
088009,Ragusa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
088009,Ragusa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.4,,,,,,,,,,,,,,,,,
088009,Ragusa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.5,,,,,,,,,,,,,,,,,
088009,Ragusa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1,,,,,,,,,,,,,,,,,
088009,Ragusa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.1,,,,,,,,,,,,,,,,,
088009,Ragusa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,5.2,,,,,,,,,,,,,,,,,
088009,Ragusa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,6.4,,,,,,,,,,,,,,,,,
089017,Siracusa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
089017,Siracusa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
089017,Siracusa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,,,,,,,,,,,,,,,
089017,Siracusa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
089017,Siracusa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.4,,,,,,,,,,,,,,,,,
089017,Siracusa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1,,,,,,,,,,,,,,,,,
089017,Siracusa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.7,,,,,,,,,,,,,,,,,
089017,Siracusa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,3.9,,,,,,,,,,,,,,,,,
089017,Siracusa,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,5.3,,,,,,,,,,,,,,,,,
090064,Sassari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,,,,,,,,,,,,,,,
090064,Sassari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,,,,,,,,,,,,,,,
090064,Sassari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
090064,Sassari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,,,,,,,,,,,,,,,
090064,Sassari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.4,,,,,,,,,,,,,,,,,
090064,Sassari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.1,,,,,,,,,,,,,,,,,
090064,Sassari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.3,,,,,,,,,,,,,,,,,
090064,Sassari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.9,,,,,,,,,,,,,,,,,
090064,Sassari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,4.1,,,,,,,,,,,,,,,,,
091051,Nuoro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,,,,,,,,,,,,,,,
091051,Nuoro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.2,,,,,,,,,,,,,,,,,
091051,Nuoro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
091051,Nuoro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.3,,,,,,,,,,,,,,,,,
091051,Nuoro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.4,,,,,,,,,,,,,,,,,
091051,Nuoro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.9,,,,,,,,,,,,,,,,,
091051,Nuoro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.7,,,,,,,,,,,,,,,,,
091051,Nuoro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,4.6,,,,,,,,,,,,,,,,,
091051,Nuoro,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,5.5,,,,,,,,,,,,,,,,,
092009,Cagliari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.3,,,,,,,,,,,,,,,,,
092009,Cagliari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.4,,,,,,,,,,,,,,,,,
092009,Cagliari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.4,,,,,,,,,,,,,,,,,
092009,Cagliari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.5,,,,,,,,,,,,,,,,,
092009,Cagliari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.9,,,,,,,,,,,,,,,,,
092009,Cagliari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.6,,,,,,,,,,,,,,,,,
092009,Cagliari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.7,,,,,,,,,,,,,,,,,
092009,Cagliari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,4.4,,,,,,,,,,,,,,,,,
092009,Cagliari,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,5.7,,,,,,,,,,,,,,,,,
095038,Oristano,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,,,,,,,,,,,,,,,
095038,Oristano,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,..,0.0,Il dato non raggiunge la metà della cifra minima considerata,,,,,,,,,,,,,,,
095038,Oristano,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,,,,,,,,,,,,,,,
095038,Oristano,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.3,,,,,,,,,,,,,,,,,
095038,Oristano,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.5,,,,,,,,,,,,,,,,,
095038,Oristano,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.9,,,,,,,,,,,,,,,,,
095038,Oristano,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.3,,,,,,,,,,,,,,,,,
095038,Oristano,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,3.8,,,,,,,,,,,,,,,,,
095038,Oristano,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,3.8,,,,,,,,,,,,,,,,,
107003,Carbonia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,ITTER107__107003_N1,Comune incluso nella rilevazione a partire dal 2006,,,,,,,,,,,,,
107003,Carbonia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.1,,,ITTER107__107003_N1,Comune incluso nella rilevazione a partire dal 2006,,,,,,,,,,,,,
111009,Carbonia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.1,,,ITTER107__111009_N1,Comune incluso nella rilevazione a partire dal 2006,,,,,,,,,,,,,
111009,Carbonia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.2,,,ITTER107__111009_N1,Comune incluso nella rilevazione a partire dal 2006,,,,,,,,,,,,,
111009,Carbonia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.1,,,ITTER107__111009_N1,Comune incluso nella rilevazione a partire dal 2006,,,,,,,,,,,,,
111009,Carbonia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,0.8,,,ITTER107__111009_N1,Comune incluso nella rilevazione a partire dal 2006,,,,,,,,,,,,,
111009,Carbonia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,2.3,,,ITTER107__111009_N1,Comune incluso nella rilevazione a partire dal 2006,,,,,,,,,,,,,
111009,Carbonia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,2.9,,,ITTER107__111009_N1,Comune incluso nella rilevazione a partire dal 2006,,,,,,,,,,,,,
111009,Carbonia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,3.7,,,ITTER107__111009_N1,Comune incluso nella rilevazione a partire dal 2006,,,,,,,,,,,,,
IT_C_M,Capoluoghi di città metropolitana,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.2,,,ITTER107__IT_C_M_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
IT_C_M,Capoluoghi di città metropolitana,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.3,,,ITTER107__IT_C_M_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
IT_C_M,Capoluoghi di città metropolitana,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.3,,,ITTER107__IT_C_M_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
IT_C_M,Capoluoghi di città metropolitana,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.5,,,ITTER107__IT_C_M_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
IT_C_M,Capoluoghi di città metropolitana,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.9,,,ITTER107__IT_C_M_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
IT_C_M,Capoluoghi di città metropolitana,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.8,,,ITTER107__IT_C_M_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
IT_C_M,Capoluoghi di città metropolitana,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.6,,,ITTER107__IT_C_M_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
IT_C_M,Capoluoghi di città metropolitana,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,4.6,,,ITTER107__IT_C_M_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
IT_C_M,Capoluoghi di città metropolitana,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,6.6,,,ITTER107__IT_C_M_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
IT_C_P,Capoluoghi di provincia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2015,0.1,,,ITTER107__IT_C_P_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
IT_C_P,Capoluoghi di provincia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2016,0.2,,,ITTER107__IT_C_P_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
IT_C_P,Capoluoghi di provincia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2017,0.2,,,ITTER107__IT_C_P_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
IT_C_P,Capoluoghi di provincia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2018,0.3,,,ITTER107__IT_C_P_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
IT_C_P,Capoluoghi di provincia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2019,0.6,,,ITTER107__IT_C_P_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
IT_C_P,Capoluoghi di provincia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2020,1.6,,,ITTER107__IT_C_P_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
IT_C_P,Capoluoghi di provincia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2021,3.5,,,ITTER107__IT_C_P_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
IT_C_P,Capoluoghi di provincia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2022,4.5,,,ITTER107__IT_C_P_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
IT_C_P,Capoluoghi di provincia,FULECAR1000,Autovetture elettriche - per 1.000 autovetture,2023,6.2,,,ITTER107__IT_C_P_N1,"'Valori riferiti all""'insieme dei comuni capoluogo. Italia", Nord, Nord-est e Capoluoghi di provincia non includono il comune di Cesena.',,,,,,,,,,,
